time,open,high,low,close,tick_volume,spread,real_volume
2025-10-06 04:00:00,3900.26,3908.28,3899.63,3906.18,6657,15,0
2025-10-06 04:15:00,3906.17,3907.57,3901.19,3903.13,7832,15,0
2025-10-06 04:30:00,3903.12,3911.08,3902.44,3910.03,8013,15,0
2025-10-06 04:45:00,3910.06,3918.04,3909.1,3917.64,8585,15,0
2025-10-06 05:00:00,3917.67,3924.7,3917.21,3923.76,10668,15,0
2025-10-06 05:15:00,3923.77,3923.88,3920.11,3922.01,5293,15,0
2025-10-06 05:30:00,3921.97,3923.21,3918.77,3923.09,6122,15,0
2025-10-06 05:45:00,3923.14,3923.26,3919.51,3921.13,6230,15,0
2025-10-06 06:00:00,3921.1,3926.45,3919.89,3921.94,6903,15,0
2025-10-06 06:15:00,3921.93,3924.74,3920.1,3921.87,7122,15,0
2025-10-06 06:30:00,3921.89,3929.32,3921.48,3928.26,7140,15,0
2025-10-06 06:45:00,3928.27,3932.0,3927.87,3929.41,8248,15,0
2025-10-06 07:00:00,3929.43,3933.3,3928.69,3929.58,7980,15,0
2025-10-06 07:15:00,3929.55,3934.43,3928.79,3933.58,6322,15,0
2025-10-06 07:30:00,3933.59,3939.7,3932.26,3939.65,7706,15,0
2025-10-06 07:45:00,3939.6,3940.23,3934.61,3938.57,7595,15,0
2025-10-06 08:00:00,3938.34,3945.02,3935.47,3940.17,10249,15,0
2025-10-06 08:15:00,3940.19,3940.55,3933.06,3937.08,9752,15,0
2025-10-06 08:30:00,3937.13,3937.24,3927.37,3930.46,9506,15,0
2025-10-06 08:45:00,3930.45,3933.45,3928.55,3932.34,7358,15,0
2025-10-06 09:00:00,3932.33,3932.82,3922.5,3925.91,10140,15,0
2025-10-06 09:15:00,3925.93,3929.82,3924.49,3928.31,8903,15,0
2025-10-06 09:30:00,3928.29,3928.37,3925.06,3927.04,6866,15,0
2025-10-06 09:45:00,3927.07,3934.77,3927.04,3934.21,9193,15,0
2025-10-06 10:00:00,3934.0,3936.12,3932.48,3934.42,7969,15,0
2025-10-06 10:15:00,3934.43,3936.18,3929.47,3932.44,8335,15,0
2025-10-06 10:30:00,3932.47,3936.42,3931.4,3932.77,10433,15,0
2025-10-06 10:45:00,3932.76,3943.79,3932.13,3941.5,12194,15,0
2025-10-06 11:00:00,3941.49,3949.63,3941.47,3946.91,11732,15,0
2025-10-06 11:15:00,3946.9,3949.03,3940.11,3943.61,9697,15,0
2025-10-06 11:30:00,3943.57,3943.86,3935.42,3938.31,10054,15,0
2025-10-06 11:45:00,3938.27,3946.98,3937.99,3942.36,8279,15,0
2025-10-06 12:00:00,3942.45,3944.83,3941.24,3942.75,5849,15,0
2025-10-06 12:15:00,3942.77,3944.11,3938.78,3943.65,6235,15,0
2025-10-06 12:30:00,3943.64,3944.37,3937.79,3938.83,6640,15,0
2025-10-06 12:45:00,3938.87,3942.39,3936.54,3942.36,5530,15,0
2025-10-06 13:00:00,3942.37,3942.64,3932.32,3938.63,9145,15,0
2025-10-06 13:15:00,3938.56,3941.66,3937.17,3939.67,6558,15,0
2025-10-06 13:30:00,3939.68,3946.5,3938.98,3946.35,7213,15,0
2025-10-06 13:45:00,3946.39,3946.39,3941.75,3941.94,6196,15,0
2025-10-06 14:00:00,3941.93,3942.67,3934.69,3936.81,6814,15,0
2025-10-06 14:15:00,3936.82,3938.71,3933.6,3938.63,7499,15,0
2025-10-06 14:30:00,3938.65,3940.23,3934.22,3936.2,7552,15,0
2025-10-06 14:45:00,3936.12,3939.4,3930.97,3937.95,7575,15,0
2025-10-06 15:00:00,3937.93,3940.96,3933.39,3939.83,10964,15,0
2025-10-06 15:15:00,3939.82,3941.12,3928.83,3931.44,12382,15,0
2025-10-06 15:30:00,3931.59,3932.5,3926.37,3931.62,10128,15,0
2025-10-06 15:45:00,3931.61,3938.81,3931.01,3934.23,9436,15,0
2025-10-06 16:00:00,3934.33,3936.86,3930.7,3934.09,9112,15,0
2025-10-06 16:15:00,3934.07,3937.09,3931.74,3933.25,7986,15,0
