time,open,high,low,close,tick_volume,spread,real_volume
2025-10-09 23:00:00,48627.99,48640.49,48590.49,48593.01,169,1000,0
2025-10-09 23:15:00,48590.51,48590.51,48542.99,48547.99,82,1000,0
2025-10-09 23:30:00,48545.51,48553.01,48495.51,48552.99,101,1000,0
2025-10-09 23:45:00,48555.49,48555.49,48490.49,48490.49,72,1000,0
2025-10-10 01:00:00,48498.0,48558.01,48498.0,48538.01,34,1000,0
2025-10-10 01:15:00,48540.49,48545.49,48537.99,48537.99,6,1000,0
2025-10-10 01:30:00,48540.49,48575.51,48537.99,48575.51,42,1000,0
2025-10-10 01:45:00,48572.99,48580.51,48557.99,48575.49,63,1000,0
2025-10-10 02:00:00,48577.99,48607.99,48522.99,48538.01,95,1000,0
2025-10-10 02:15:00,48547.99,48583.01,48528.01,48570.49,115,1000,0
2025-10-10 02:30:00,48572.99,48592.99,48465.49,48502.99,337,1000,0
2025-10-10 02:45:00,48512.99,48638.01,48492.99,48617.99,725,1000,0
2025-10-10 03:00:00,48605.49,48657.99,48320.51,48378.01,1760,1000,0
2025-10-10 03:15:00,48373.01,48448.01,48335.51,48357.99,1141,1000,0
2025-10-10 03:30:00,48363.01,48432.99,48277.99,48298.01,904,1000,0
2025-10-10 03:45:00,48295.51,48383.01,48220.49,48377.99,867,1000,0
2025-10-10 04:00:00,48378.01,48383.01,48225.49,48242.99,775,1000,0
2025-10-10 04:15:00,48247.99,48313.01,48182.99,48278.01,705,1000,0
2025-10-10 04:30:00,48272.99,48330.51,48192.99,48247.99,600,1000,0
2025-10-10 04:45:00,48242.99,48288.01,48215.49,48247.99,468,1000,0
2025-10-10 05:00:00,48240.51,48247.99,48125.49,48125.49,640,1000,0
2025-10-10 05:15:00,48127.99,48153.01,48090.51,48107.99,544,1000,0
2025-10-10 05:30:00,48112.99,48147.99,48107.99,48123.01,254,1000,0
2025-10-10 05:45:00,48120.51,48138.01,48110.49,48130.49,187,1000,0
2025-10-10 06:00:00,48130.51,48137.99,48080.49,48112.99,213,1000,0
2025-10-10 06:15:00,48118.01,48138.01,48080.49,48088.01,197,1000,0
2025-10-10 06:30:00,48083.01,48128.01,48015.51,48042.99,679,1000,0
2025-10-10 06:45:00,48045.49,48095.49,48015.49,48093.01,491,1000,0
2025-10-10 07:00:00,48097.99,48173.01,48057.99,48117.99,587,1000,0
2025-10-10 07:15:00,48103.01,48138.01,48077.99,48093.01,473,1000,0
2025-10-10 07:30:00,48090.49,48155.49,48085.51,48125.51,504,1000,0
2025-10-10 07:45:00,48128.01,48137.99,47972.99,47992.99,533,1000,0
2025-10-10 08:00:00,47990.49,48088.01,47975.49,48058.01,560,1000,0
2025-10-10 08:15:00,48055.51,48123.01,48055.51,48080.51,496,1000,0
2025-10-10 08:30:00,48082.99,48135.51,48075.51,48117.99,448,1000,0
2025-10-10 08:45:00,48112.99,48190.49,48110.49,48178.01,456,1000,0
2025-10-10 09:00:00,48173.01,48218.01,48157.99,48200.49,528,1000,0
2025-10-10 09:15:00,48202.99,48208.01,48055.49,48057.99,639,1000,0
2025-10-10 09:30:00,48070.51,48145.51,47485.49,47585.51,1464,1000,0
2025-10-10 09:45:00,47587.99,47648.01,47347.99,47473.01,887,1000,0
2025-10-10 10:00:00,47475.49,47498.01,47258.01,47483.01,642,1000,0
2025-10-10 10:15:00,47480.51,47583.01,47420.51,47553.01,404,1000,0
2025-10-10 10:30:00,47555.49,47590.51,47482.99,47543.01,288,1000,0
2025-10-10 10:45:00,47537.99,47590.51,47382.99,47398.01,342,1000,0
2025-10-10 11:00:00,47400.51,47758.01,47342.99,47705.51,894,1000,0
2025-10-10 11:15:00,47702.99,47727.99,47592.99,47617.99,437,1000,0
2025-10-10 11:30:00,47622.99,47818.01,47622.99,47807.99,471,1000,0
2025-10-10 11:45:00,47810.51,47852.99,47740.49,47747.99,492,1000,0
2025-10-10 12:00:00,47745.49,47760.51,47637.99,47637.99,747,1000,0
2025-10-10 12:15:00,47638.01,47663.01,47583.01,47583.01,617,1000,0
2025-10-10 12:30:00,47580.49,47618.01,47482.99,47505.51,562,1000,0
2025-10-10 12:45:00,47508.01,47523.01,47392.99,47403.01,563,1000,0
2025-10-10 13:00:00,47400.51,47448.01,47345.49,47423.01,524,1000,0
2025-10-10 13:15:00,47422.99,47490.51,47415.49,47485.49,297,1000,0
2025-10-10 13:30:00,47482.99,47508.01,47413.01,47502.99,335,1000,0
2025-10-10 13:45:00,47500.49,47520.51,47457.99,47478.01,356,1000,0
2025-10-10 14:00:00,47480.51,47562.99,47480.49,47552.99,387,1000,0
2025-10-10 14:15:00,47555.49,47560.51,47500.51,47543.01,246,1000,0
2025-10-10 14:30:00,47540.51,47588.01,47522.99,47537.99,362,1000,0
2025-10-10 14:45:00,47535.51,47580.51,47510.49,47547.99,307,1000,0
2025-10-10 15:00:00,47550.51,47610.51,47527.99,47608.01,347,1000,0
2025-10-10 15:15:00,47605.49,47640.51,47592.99,47637.99,267,1000,0
2025-10-10 15:30:00,47640.51,47658.01,47560.49,47563.01,389,1000,0
2025-10-10 15:45:00,47565.51,47623.01,47562.99,47602.99,274,1000,0
2025-10-10 16:00:00,47600.49,47632.99,47535.49,47563.01,222,1000,0
2025-10-10 16:15:00,47560.51,47600.51,47560.51,47598.01,366,1000,0
2025-10-10 16:30:00,47595.51,47708.01,47595.49,47682.99,936,1000,0
2025-10-10 16:45:00,47680.51,47703.01,47555.49,47557.99,861,1000,0
2025-10-10 17:00:00,47560.51,47578.01,47455.49,47463.01,1083,1000,0
2025-10-10 17:15:00,47460.51,47550.51,47422.99,47500.49,900,1000,0
2025-10-10 17:30:00,47503.01,47528.01,47437.99,47487.99,818,1000,0
2025-10-10 17:45:00,47490.49,47538.01,47273.01,47332.99,1044,1000,0
2025-10-10 18:00:00,47320.49,47320.49,46863.01,46998.01,3102,1000,0
2025-10-10 18:15:00,46995.51,47033.01,46565.49,46647.99,2816,1000,0
2025-10-10 18:30:00,46642.99,46703.01,46457.99,46703.01,2970,1000,0
2025-10-10 18:45:00,46695.49,46815.51,46562.99,46678.01,2457,1000,0
2025-10-10 19:00:00,46672.99,46673.01,46537.99,46658.01,2203,1000,0
2025-10-10 19:15:00,46655.51,46703.01,46545.49,46610.51,1672,1000,0
2025-10-10 19:30:00,46608.01,46687.99,46535.49,46547.99,1627,1000,0
2025-10-10 19:45:00,46550.51,46583.01,46370.49,46377.99,1367,1000,0
2025-10-10 20:00:00,46375.49,46403.01,46218.01,46283.01,1697,1000,0
2025-10-10 20:15:00,46285.51,46352.99,46237.99,46338.01,1525,1000,0
2025-10-10 20:30:00,46340.49,46413.01,46298.01,46345.51,1286,1000,0
2025-10-10 20:45:00,46340.49,46358.01,46265.51,46303.01,1367,1000,0
2025-10-10 21:00:00,46307.99,46323.01,46232.99,46315.51,1189,1000,0
2025-10-10 21:15:00,46310.49,46340.51,46247.99,46252.99,1084,1000,0
2025-10-10 21:30:00,46250.49,46280.51,46145.49,46148.01,1122,1000,0
2025-10-10 21:45:00,46150.49,46185.51,46043.01,46082.99,1237,1000,0
2025-10-10 22:00:00,46083.01,46190.51,46042.99,46060.51,1485,1000,0
2025-10-10 22:15:00,46063.01,46120.49,45990.49,46008.01,986,1000,0
2025-10-10 22:30:00,46013.01,46025.49,45827.99,46000.51,1387,1000,0
2025-10-10 22:45:00,45998.01,46057.99,45867.99,45932.99,1740,1000,0
2025-10-10 23:00:00,45928.01,45938.01,45790.51,45797.99,628,1000,0
2025-10-10 23:15:00,45798.01,45803.01,45687.99,45797.99,402,1000,0
2025-10-10 23:30:00,45813.01,45813.01,45723.01,45753.01,342,1000,0
2025-10-10 23:45:00,45750.49,45765.51,45150.49,45265.51,1172,1000,0
