time,open,high,low,close,tick_volume,spread,real_volume
2025-10-02 13:00:00,8055.0,8061.43,8051.02,8058.94,421,140,0
2025-10-02 13:15:00,8058.7,8061.2,8052.47,8053.73,372,140,0
2025-10-02 13:30:00,8054.22,8061.87,8053.97,8055.77,311,140,0
2025-10-02 13:45:00,8055.78,8068.5,8054.29,8068.0,333,140,0
2025-10-02 14:00:00,8067.5,8069.25,8059.53,8065.49,413,140,0
2025-10-02 14:15:00,8065.74,8072.8,8063.25,8071.27,278,140,0
2025-10-02 14:30:00,8070.78,8078.4,8069.78,8074.21,317,140,0
2025-10-02 14:45:00,8074.71,8081.75,8071.77,8076.18,389,140,0
2025-10-02 15:00:00,8076.43,8083.24,8071.25,8082.49,384,140,0
2025-10-02 15:15:00,8082.99,8085.46,8079.28,8083.23,344,140,0
2025-10-02 15:30:00,8083.22,8087.88,8069.05,8070.55,378,140,0
2025-10-02 15:45:00,8069.8,8073.64,8067.16,8072.68,448,140,0
2025-10-02 16:00:00,8072.93,8082.12,8072.42,8080.42,529,140,0
2025-10-02 16:15:00,8080.17,8086.24,8078.56,8078.81,362,140,0
2025-10-02 16:30:00,8079.31,8085.78,8073.03,8075.03,798,140,0
2025-10-02 16:45:00,8074.78,8081.59,8072.85,8074.1,596,140,0
2025-10-02 17:00:00,8073.85,8074.6,8054.27,8056.45,682,140,0
2025-10-02 17:15:00,8056.95,8061.14,8049.68,8057.34,583,140,0
2025-10-02 17:30:00,8057.59,8062.65,8051.57,8053.57,558,140,0
2025-10-02 17:45:00,8053.82,8059.5,8051.92,8052.42,499,140,0
2025-10-02 18:00:00,8051.92,8056.87,8047.22,8053.13,459,140,0
2025-10-02 18:15:00,8053.63,8064.82,8052.38,8061.66,518,140,0
2025-10-02 18:30:00,8062.16,8062.16,8048.67,8055.42,687,140,0
2025-10-02 18:45:00,8055.92,8062.92,8055.42,8061.42,347,140,0
2025-10-02 19:00:00,8061.67,8064.67,8059.67,8063.92,324,140,0
2025-10-02 19:15:00,8063.67,8068.17,8063.17,8065.92,242,140,0
2025-10-02 19:30:00,8066.17,8069.43,8065.18,8068.68,212,140,0
2025-10-02 19:45:00,8068.93,8071.68,8067.43,8069.18,178,140,0
2025-10-02 20:00:00,8068.93,8068.93,8065.44,8067.19,193,140,0
2025-10-02 20:15:00,8066.94,8070.44,8066.94,8067.95,167,140,0
2025-10-02 20:30:00,8068.2,8074.44,8067.2,8072.95,115,140,0
2025-10-02 20:45:00,8073.7,8078.7,8072.7,8078.45,154,140,0
2025-10-02 21:00:00,8078.7,8087.94,8077.7,8087.94,200,140,0
2025-10-02 21:15:00,8087.69,8088.94,8086.45,8087.45,142,140,0
2025-10-02 21:30:00,8087.2,8089.2,8082.46,8083.96,120,140,0
2025-10-02 21:45:00,8083.71,8084.96,8080.46,8082.72,116,140,0
2025-10-02 22:00:00,8082.47,8084.72,8081.72,8084.72,108,140,0
2025-10-02 22:15:00,8083.47,8086.72,8083.47,8084.97,118,140,0
2025-10-02 22:30:00,8084.23,8084.73,8081.23,8081.73,162,140,0
2025-10-02 22:45:00,8081.48,8081.48,8071.75,8072.25,244,140,0
2025-10-03 09:00:00,8085.92,8085.92,8074.23,8078.74,148,140,0
2025-10-03 09:15:00,8077.74,8083.75,8077.74,8080.76,91,140,0
2025-10-03 09:30:00,8080.51,8084.25,8079.75,8080.5,156,140,0
2025-10-03 09:45:00,8079.75,8096.48,8076.76,8091.73,160,140,0
2025-10-03 10:00:00,8091.48,8096.72,8075.49,8083.21,893,140,0
2025-10-03 10:15:00,8082.21,8086.96,8074.78,8084.6,650,140,0
2025-10-03 10:30:00,8085.34,8089.86,8078.68,8081.43,538,140,0
2025-10-03 10:45:00,8080.68,8088.75,8078.7,8087.0,431,140,0
2025-10-03 11:00:00,8086.5,8096.45,8084.53,8085.02,502,140,0
2025-10-03 11:15:00,8085.27,8086.28,8076.88,8077.59,464,140,0
2025-10-03 11:30:00,8078.09,8082.19,8075.03,8079.87,481,140,0
2025-10-03 11:45:00,8080.12,8081.6,8070.55,8073.79,394,140,0
2025-10-03 12:00:00,8073.54,8080.38,8073.04,8079.72,372,140,0
