time,open,high,low,close,tick_volume,spread,real_volume
2025-10-03 20:00:00,15194.2,15194.2,15181.2,15190.2,527,700,0
2025-10-03 20:15:00,15190.2,15190.2,15183.2,15184.2,428,700,0
2025-10-03 20:30:00,15183.5,15188.2,15179.3,15180.5,430,700,0
2025-10-03 20:45:00,15180.5,15182.2,15161.7,15166.2,1085,700,0
2025-10-03 21:00:00,15166.5,15168.0,15156.4,15164.6,945,700,0
2025-10-03 21:15:00,15164.7,15175.2,15161.9,15171.6,511,700,0
2025-10-03 21:30:00,15172.2,15176.2,15168.2,15175.2,582,700,0
2025-10-03 21:45:00,15175.2,15177.2,15170.6,15172.7,462,700,0
2025-10-03 22:00:00,15172.7,15173.2,15169.2,15170.2,201,700,0
2025-10-03 22:15:00,15169.7,15175.2,15168.6,15174.4,105,700,0
2025-10-03 22:30:00,15174.3,15177.3,15174.0,15174.5,148,700,0
2025-10-03 22:45:00,15175.1,15178.0,15171.4,15172.0,285,700,0
2025-10-03 23:00:00,15171.3,15174.2,15167.5,15168.4,102,700,0
2025-10-03 23:15:00,15168.2,15169.2,15165.4,15169.2,53,700,0
2025-10-03 23:30:00,15168.8,15169.2,15166.2,15168.2,54,720,0
2025-10-06 04:00:00,15169.45,15170.15,15135.25,15157.55,853,700,0
2025-10-06 04:15:00,15158.65,15163.55,15116.35,15151.55,1422,700,0
2025-10-06 04:30:00,15151.65,15183.05,15131.05,15145.05,2859,700,0
2025-10-06 04:45:00,15145.05,15172.95,15135.05,15168.35,2581,720,0
2025-10-06 05:00:00,15168.95,15175.65,15151.95,15158.25,1962,720,0
2025-10-06 05:15:00,15158.05,15165.65,15150.35,15159.05,1571,700,0
2025-10-06 05:30:00,15159.65,15160.65,15128.65,15146.05,1524,700,0
2025-10-06 05:45:00,15146.65,15151.15,15139.55,15140.65,858,700,0
2025-10-06 06:00:00,15140.75,15144.45,15125.95,15131.65,766,700,0
2025-10-06 06:15:00,15131.65,15135.35,15120.65,15130.65,521,700,0
2025-10-06 06:30:00,15130.65,15135.65,15128.45,15129.65,355,700,0
2025-10-06 06:45:00,15129.65,15143.65,15129.55,15137.65,249,700,0
2025-10-06 07:00:00,15137.65,15144.65,15130.65,15137.65,138,700,0
2025-10-06 07:15:00,15138.65,15146.65,15137.65,15143.65,85,700,0
2025-10-06 07:30:00,15142.65,15144.75,15139.65,15144.65,57,700,0
2025-10-06 07:45:00,15145.65,15152.65,15144.65,15145.65,76,700,0
2025-10-06 08:00:00,15146.65,15152.65,15109.65,15130.25,789,700,0
2025-10-06 08:15:00,15130.65,15146.65,15122.65,15145.65,792,700,0
2025-10-06 08:30:00,15146.65,15150.65,15141.65,15148.85,603,700,0
2025-10-06 08:45:00,15149.25,15161.65,15146.65,15161.65,531,700,0
2025-10-06 09:00:00,15161.65,15163.65,15150.65,15153.65,382,700,0
2025-10-06 09:15:00,15153.45,15157.65,15147.65,15148.65,175,700,0
2025-10-06 09:30:00,15148.75,15154.65,15147.65,15153.65,256,700,0
2025-10-06 09:45:00,15153.65,15153.65,15144.65,15146.65,130,700,0
2025-10-06 10:00:00,15147.65,15147.65,15138.65,15139.65,420,700,0
2025-10-06 10:15:00,15139.65,15142.65,15135.65,15136.65,248,700,0
2025-10-06 10:30:00,15137.65,15141.65,15120.65,15132.35,460,700,0
2025-10-06 10:45:00,15132.65,15132.65,15122.25,15126.65,536,700,0
