time,open,high,low,close,tick_volume,spread,real_volume
2025-10-09 23:00:00,46362.1,46375.4,46351.8,46355.1,1224,140,0
2025-10-09 23:15:00,46355.6,46357.1,46341.6,46351.6,325,380,0
2025-10-09 23:30:00,46351.1,46372.6,46342.1,46372.6,334,380,0
2025-10-09 23:45:00,46373.1,46374.1,46344.3,46360.6,332,380,0
2025-10-10 01:00:00,46360.6,46403.6,46360.6,46386.6,443,380,0
2025-10-10 01:15:00,46386.1,46400.6,46378.6,46383.1,212,380,0
2025-10-10 01:30:00,46383.6,46411.1,46383.6,46406.6,298,380,0
2025-10-10 01:45:00,46406.1,46409.1,46396.6,46407.1,209,380,0
2025-10-10 02:00:00,46406.1,46412.6,46395.1,46402.6,239,380,0
2025-10-10 02:15:00,46402.1,46412.4,46400.6,46408.6,170,380,0
2025-10-10 02:30:00,46409.6,46411.6,46398.1,46399.6,188,380,0
2025-10-10 02:45:00,46400.1,46423.6,46399.6,46422.6,391,380,0
2025-10-10 03:00:00,46422.1,46439.6,46392.6,46403.6,817,380,0
2025-10-10 03:15:00,46403.1,46415.6,46400.6,46409.1,506,380,0
2025-10-10 03:30:00,46408.6,46415.6,46403.6,46408.6,302,380,0
2025-10-10 03:45:00,46409.6,46436.6,46405.6,46429.6,313,380,0
2025-10-10 04:00:00,46430.6,46433.6,46423.6,46426.6,352,380,0
2025-10-10 04:15:00,46428.6,46440.6,46427.6,46438.6,322,380,0
2025-10-10 04:30:00,46439.6,46441.6,46411.6,46420.6,235,380,0
2025-10-10 04:45:00,46420.1,46434.6,46418.6,46430.6,243,380,0
2025-10-10 05:00:00,46429.1,46433.6,46422.1,46423.6,256,380,0
2025-10-10 05:15:00,46422.6,46431.1,46421.6,46429.1,200,380,0
2025-10-10 05:30:00,46429.6,46432.6,46424.6,46425.6,140,380,0
2025-10-10 05:45:00,46426.1,46426.1,46404.1,46410.6,187,380,0
2025-10-10 06:00:00,46410.1,46418.6,46400.6,46415.1,261,380,0
2025-10-10 06:15:00,46415.6,46425.6,46404.1,46404.6,242,380,0
2025-10-10 06:30:00,46403.1,46415.6,46400.6,46414.1,357,380,0
2025-10-10 06:45:00,46414.6,46419.6,46397.6,46406.6,358,380,0
2025-10-10 07:00:00,46407.1,46419.1,46406.1,46413.6,292,380,0
2025-10-10 07:15:00,46412.6,46416.6,46397.6,46410.6,211,380,0
2025-10-10 07:30:00,46412.6,46414.6,46400.6,46402.6,190,380,0
2025-10-10 07:45:00,46401.6,46401.6,46379.1,46386.1,304,380,0
2025-10-10 08:00:00,46385.6,46400.1,46369.1,46399.6,405,380,0
2025-10-10 08:15:00,46400.6,46414.1,46396.8,46406.6,279,380,0
2025-10-10 08:30:00,46407.6,46422.6,46405.6,46416.6,259,380,0
2025-10-10 08:45:00,46417.6,46426.6,46412.6,46424.6,268,380,0
2025-10-10 09:00:00,46425.1,46445.3,46422.8,46443.3,519,240,0
2025-10-10 09:15:00,46442.8,46442.8,46415.8,46417.5,579,240,0
2025-10-10 09:30:00,46420.5,46428.3,46366.3,46394.3,2061,240,0
2025-10-10 09:45:00,46394.8,46403.3,46359.1,46381.8,1299,240,0
2025-10-10 10:00:00,46382.3,46411.8,46378.3,46395.3,1996,240,0
2025-10-10 10:15:00,46395.8,46425.3,46384.3,46414.3,1068,240,0
2025-10-10 10:30:00,46414.8,46424.3,46390.3,46413.8,875,240,0
2025-10-10 10:45:00,46414.3,46423.3,46392.3,46421.3,696,240,0
2025-10-10 11:00:00,46421.8,46424.3,46404.3,46414.8,1196,240,0
2025-10-10 11:15:00,46414.3,46422.8,46400.8,46403.3,548,240,0
2025-10-10 11:30:00,46402.3,46420.3,46401.3,46414.0,499,240,0
2025-10-10 11:45:00,46413.0,46415.3,46406.3,46410.3,325,240,0
2025-10-10 12:00:00,46411.3,46421.3,46385.8,46402.3,1369,240,0
2025-10-10 12:15:00,46401.8,46408.3,46387.3,46389.3,547,240,0
2025-10-10 12:30:00,46388.8,46395.3,46372.3,46374.3,661,240,0
2025-10-10 12:45:00,46374.8,46384.3,46353.8,46363.3,988,240,0
2025-10-10 13:00:00,46363.8,46388.3,46361.3,46382.3,649,240,0
2025-10-10 13:15:00,46384.3,46393.3,46375.3,46381.3,501,240,0
2025-10-10 13:30:00,46380.8,46394.8,46375.3,46389.3,463,240,0
2025-10-10 13:45:00,46389.8,46415.8,46379.3,46410.8,523,240,0
2025-10-10 14:00:00,46410.3,46419.1,46397.8,46403.8,697,240,0
2025-10-10 14:15:00,46403.3,46408.1,46396.3,46405.3,410,240,0
2025-10-10 14:30:00,46404.3,46426.3,46403.3,46414.8,701,240,0
2025-10-10 14:45:00,46414.3,46428.6,46413.8,46423.8,402,240,0
2025-10-10 15:00:00,46423.3,46442.1,46417.3,46439.3,695,240,0
2025-10-10 15:15:00,46438.3,46448.6,46429.3,46431.3,574,240,0
2025-10-10 15:30:00,46430.8,46448.3,46422.3,46422.5,817,240,0
2025-10-10 15:45:00,46422.0,46433.5,46408.3,46423.3,844,240,0
2025-10-10 16:00:00,46423.8,46450.1,46423.8,46448.3,624,240,0
2025-10-10 16:15:00,46447.8,46507.8,46440.5,46503.3,1349,240,0
2025-10-10 16:30:00,46502.3,46626.3,46464.8,46625.3,11122,240,0
2025-10-10 16:45:00,46623.3,46646.3,46477.3,46502.8,8519,240,0
2025-10-10 17:00:00,46505.8,46545.8,46455.3,46499.3,8738,240,0
2025-10-10 17:15:00,46498.3,46559.3,46457.3,46511.3,7680,240,0
2025-10-10 17:30:00,46511.8,46535.8,46461.3,46485.8,6740,240,0
2025-10-10 17:45:00,46486.3,46545.8,46145.8,46234.8,6859,240,0
2025-10-10 18:00:00,46230.8,46243.3,46000.3,46224.8,19850,240,0
2025-10-10 18:15:00,46225.3,46257.8,45892.3,45934.3,22636,240,0
2025-10-10 18:30:00,45933.3,45974.8,45760.3,45971.3,23475,240,0
2025-10-10 18:45:00,45972.3,46033.8,45820.3,45868.8,22230,240,0
2025-10-10 19:00:00,45867.8,45894.3,45755.3,45874.3,15970,240,0
2025-10-10 19:15:00,45874.8,45921.3,45792.8,45863.3,14450,240,0
2025-10-10 19:30:00,45860.3,45956.3,45840.3,45861.3,12150,240,0
2025-10-10 19:45:00,45861.8,45893.3,45766.8,45790.8,11707,240,0
2025-10-10 20:00:00,45789.8,45820.3,45705.3,45732.8,11065,240,0
2025-10-10 20:15:00,45733.3,45813.8,45724.3,45808.8,11286,240,0
2025-10-10 20:30:00,45809.3,45885.3,45769.8,45793.3,9649,240,0
2025-10-10 20:45:00,45793.8,45822.8,45746.8,45818.8,10487,240,0
2025-10-10 21:00:00,45819.3,45825.8,45755.8,45816.3,9279,240,0
2025-10-10 21:15:00,45817.3,45842.8,45762.8,45790.3,8658,240,0
2025-10-10 21:30:00,45790.8,45818.8,45708.8,45710.8,7665,240,0
2025-10-10 21:45:00,45712.8,45749.3,45663.8,45685.8,7734,240,0
2025-10-10 22:00:00,45683.8,45747.8,45632.8,45649.8,8533,240,0
2025-10-10 22:15:00,45648.8,45689.3,45578.3,45610.8,7528,240,0
2025-10-10 22:30:00,45611.3,45638.3,45509.8,45636.3,9885,240,0
2025-10-10 22:45:00,45636.8,45692.3,45470.8,45486.8,14856,240,0
2025-10-10 23:00:00,45485.8,45561.3,45435.3,45544.8,4948,240,0
2025-10-10 23:15:00,45543.3,45549.8,45496.3,45548.8,1714,240,0
2025-10-10 23:30:00,45548.3,45549.8,45515.3,45515.3,1147,240,0
2025-10-10 23:45:00,45515.8,45523.8,45166.3,45235.3,6886,240,0
