time,open,high,low,close,tick_volume,spread,real_volume
2025-10-02 23:00:00,2458.45,2459.05,2456.65,2457.1,448,50,0
2025-10-02 23:15:00,2457.05,2458.25,2456.8,2457.75,199,50,0
2025-10-02 23:30:00,2457.65,2458.25,2457.25,2457.5,184,50,0
2025-10-02 23:45:00,2457.55,2458.5,2456.8,2458.25,124,50,0
2025-10-03 01:00:00,2458.3,2459.65,2458.3,2459.45,162,50,0
2025-10-03 01:15:00,2459.65,2459.9,2458.8,2458.8,68,50,0
2025-10-03 01:30:00,2458.65,2459.75,2457.35,2459.65,154,50,0
2025-10-03 01:45:00,2459.7,2460.25,2459.25,2460.05,82,50,0
2025-10-03 02:00:00,2459.95,2460.45,2459.15,2460.45,118,50,0
2025-10-03 02:15:00,2460.55,2460.55,2459.85,2460.25,74,50,0
2025-10-03 02:30:00,2460.35,2461.05,2460.15,2460.8,98,50,0
2025-10-03 02:45:00,2460.85,2461.55,2460.05,2461.35,146,50,0
2025-10-03 03:00:00,2461.15,2461.45,2459.8,2460.55,330,50,0
2025-10-03 03:15:00,2460.45,2462.45,2460.35,2461.4,215,50,0
2025-10-03 03:30:00,2461.35,2464.0,2461.25,2463.4,229,50,0
2025-10-03 03:45:00,2463.35,2464.65,2463.1,2463.55,264,50,0
2025-10-03 04:00:00,2463.45,2464.15,2462.65,2463.25,290,50,0
2025-10-03 04:15:00,2463.35,2463.45,2462.45,2462.95,263,50,0
2025-10-03 04:30:00,2463.0,2464.8,2462.4,2464.65,257,50,0
2025-10-03 04:45:00,2464.7,2466.3,2464.45,2466.1,159,50,0
2025-10-03 05:00:00,2466.15,2466.2,2463.55,2464.15,229,50,0
2025-10-03 05:15:00,2464.2,2465.65,2464.15,2465.15,153,50,0
2025-10-03 05:30:00,2465.1,2466.5,2464.95,2466.05,209,50,0
2025-10-03 05:45:00,2466.0,2466.3,2465.0,2465.65,146,50,0
2025-10-03 06:00:00,2465.7,2467.05,2465.55,2466.2,164,50,0
2025-10-03 06:15:00,2466.15,2466.55,2465.85,2465.95,99,50,0
2025-10-03 06:30:00,2465.85,2466.85,2465.55,2466.6,137,50,0
2025-10-03 06:45:00,2466.7,2468.15,2466.25,2467.1,143,50,0
2025-10-03 07:00:00,2467.15,2468.05,2466.85,2467.25,92,50,0
2025-10-03 07:15:00,2467.35,2468.65,2467.15,2467.95,106,50,0
2025-10-03 07:30:00,2468.05,2468.75,2467.45,2468.75,136,50,0
2025-10-03 07:45:00,2468.7,2468.85,2467.8,2468.65,95,50,0
2025-10-03 08:00:00,2468.55,2469.25,2468.1,2468.45,178,50,0
2025-10-03 08:15:00,2468.35,2469.35,2467.4,2469.35,150,50,0
2025-10-03 08:30:00,2469.3,2469.45,2468.8,2469.25,93,50,0
2025-10-03 08:45:00,2469.2,2469.2,2466.9,2466.95,175,50,0
2025-10-03 09:00:00,2466.85,2468.35,2465.0,2467.45,328,50,0
2025-10-03 09:15:00,2467.55,2467.95,2467.25,2467.65,203,50,0
2025-10-03 09:30:00,2467.8,2469.25,2467.35,2467.55,246,50,0
2025-10-03 09:45:00,2467.5,2468.6,2466.45,2467.55,216,50,0
2025-10-03 10:00:00,2467.85,2469.15,2467.25,2468.35,440,50,0
2025-10-03 10:15:00,2468.25,2469.45,2467.95,2468.15,323,50,0
2025-10-03 10:30:00,2468.2,2469.5,2467.9,2468.65,292,50,0
2025-10-03 10:45:00,2468.5,2470.2,2468.45,2469.55,240,50,0
2025-10-03 11:00:00,2469.35,2470.95,2469.15,2470.25,341,50,0
2025-10-03 11:15:00,2470.35,2470.75,2469.55,2469.85,229,50,0
2025-10-03 11:30:00,2469.95,2470.6,2469.65,2470.25,204,50,0
2025-10-03 11:45:00,2470.35,2470.45,2469.05,2469.45,156,50,0
2025-10-03 12:00:00,2469.55,2469.75,2468.5,2469.2,179,50,0
2025-10-03 12:15:00,2469.25,2469.5,2468.4,2469.15,168,50,0
2025-10-03 12:30:00,2469.25,2470.85,2469.05,2469.75,155,50,0
2025-10-03 12:45:00,2469.7,2470.45,2469.35,2470.1,142,50,0
2025-10-03 13:00:00,2470.2,2470.35,2469.0,2469.45,159,50,0
2025-10-03 13:15:00,2469.5,2469.75,2468.9,2469.05,145,50,0
2025-10-03 13:30:00,2469.0,2469.25,2467.45,2468.05,210,50,0
2025-10-03 13:45:00,2468.15,2468.55,2467.75,2467.85,138,50,0
2025-10-03 14:00:00,2467.75,2469.25,2467.15,2467.55,257,50,0
2025-10-03 14:15:00,2467.65,2468.45,2466.6,2466.65,255,50,0
2025-10-03 14:30:00,2466.55,2468.65,2466.55,2468.55,323,50,0
2025-10-03 14:45:00,2468.45,2469.7,2468.15,2469.05,379,50,0
2025-10-03 15:00:00,2469.3,2470.1,2468.5,2469.95,316,50,0
2025-10-03 15:15:00,2469.9,2470.3,2467.45,2468.8,356,50,0
2025-10-03 15:30:00,2468.7,2469.9,2465.7,2465.85,518,50,0
2025-10-03 15:45:00,2465.95,2467.8,2464.2,2467.6,585,50,0
2025-10-03 16:00:00,2467.5,2467.85,2465.45,2466.6,566,50,0
2025-10-03 16:15:00,2466.7,2472.15,2465.7,2471.7,672,50,0
2025-10-03 16:30:00,2471.45,2484.3,2468.5,2482.7,2305,50,0
2025-10-03 16:45:00,2482.1,2491.5,2482.0,2487.3,1914,50,0
2025-10-03 17:00:00,2487.5,2488.0,2480.15,2484.35,2350,50,0
2025-10-03 17:15:00,2484.4,2490.95,2482.4,2490.75,1826,50,0
2025-10-03 17:30:00,2490.65,2497.6,2490.65,2495.8,1477,50,0
2025-10-03 17:45:00,2495.9,2498.6,2495.45,2497.5,1482,50,0
2025-10-03 18:00:00,2497.4,2497.4,2489.8,2490.1,1442,50,0
2025-10-03 18:15:00,2490.2,2490.4,2485.6,2487.4,1307,50,0
2025-10-03 18:30:00,2487.3,2489.7,2485.0,2488.35,1356,50,0
2025-10-03 18:45:00,2488.25,2495.85,2487.65,2494.65,1107,50,0
2025-10-03 19:00:00,2494.7,2496.2,2493.1,2495.85,984,50,0
2025-10-03 19:15:00,2495.8,2496.1,2493.5,2494.1,866,50,0
2025-10-03 19:30:00,2494.0,2496.1,2493.4,2496.0,798,50,0
2025-10-03 19:45:00,2495.9,2496.0,2493.6,2494.8,909,50,0
2025-10-03 20:00:00,2494.7,2494.8,2484.6,2490.25,1850,50,0
2025-10-03 20:15:00,2490.15,2491.85,2484.9,2484.9,1524,50,0
2025-10-03 20:30:00,2484.75,2489.1,2483.9,2485.25,1597,50,0
2025-10-03 20:45:00,2485.5,2485.6,2472.1,2476.25,2163,50,0
2025-10-03 21:00:00,2476.35,2479.8,2469.8,2475.7,2194,50,0
2025-10-03 21:15:00,2475.75,2482.0,2474.85,2481.3,1624,50,0
2025-10-03 21:30:00,2481.4,2482.2,2473.65,2476.1,1742,50,0
2025-10-03 21:45:00,2476.0,2476.45,2471.6,2475.5,1514,50,0
2025-10-03 22:00:00,2475.4,2479.3,2474.4,2477.15,1412,50,0
2025-10-03 22:15:00,2477.3,2478.5,2475.0,2477.3,1165,50,0
2025-10-03 22:30:00,2477.2,2479.1,2477.0,2477.35,1065,50,0
2025-10-03 22:45:00,2477.25,2478.9,2474.5,2475.4,1609,50,0
2025-10-03 23:00:00,2475.6,2475.9,2471.45,2472.4,698,50,0
2025-10-03 23:15:00,2472.3,2472.8,2471.65,2472.15,195,50,0
2025-10-03 23:30:00,2472.1,2472.8,2471.9,2472.5,172,50,0
