time,symbol,open,high,low,close,volume
2025.11.03 07:58,US500Roll,6854.28,6854.78,6854.28,6854.53,15
2025.11.03 07:58,US30Roll,47623.60,47625.10,47621.60,47623.10,28
2025.11.03 07:58,UT100Roll,25930.98,25931.85,25930.10,25930.73,171
2025.11.03 07:58,DE40Roll,24012.50,24014.00,24012.50,24014.00,6
2025.10.31 23:55,FRA40Roll,8120.10,8120.10,8120.10,8120.10,1
2025.09.11 14:39,UK100Roll,9271.50,9271.50,9271.25,9271.50,5
2025.11.03 07:58,EU50Roll,5671.80,5671.80,5671.80,5671.80,1
2025.11.03 07:28,AUS200Roll,8887.26,8890.24,8887.26,8890.24,7
2025.11.03 07:58,JP225Roll,52299.51,52302.01,52299.49,52299.51,10
2025.10.31 21:55,HK50Roll,25933.99,25936.49,25933.49,25933.99,32
2025.11.03 07:58,XAUUSD,4011.45,4012.99,4011.28,4012.64,352
2025.11.03 07:58,XAGUSD,48.904,48.912,48.895,48.910,103
2025.11.03 07:58,USOILRoll,61.264,61.266,61.216,61.234,41
2025.09.11 14:39,XPTUSD,1386.00,1386.20,1385.50,1385.99,22
2025.11.03 07:48,VIXRoll,18.000,18.000,18.000,18.000,1
2025.09.17 07:28,BTCUSD.lv,116318,116318,116318,116318,1
2025.11.03 07:58,ETHUSD.lv,3729.9,3731.5,3729.6,3730.4,22
2025.11.03 07:58,XRPUSD.lv,2.429633,2.430333,2.429333,2.429733,19
2025.11.03 07:58,ADAUSD.lv,0.56907,0.56927,0.56867,0.56887,15
2025.11.03 07:58,LTCUSD.lv,93.665,93.685,93.585,93.615,16
2025.11.03 07:58,SOLUSD.lv,176.6778,176.7678,176.6078,176.6778,27
2025.11.03 07:58,EURUSD.sd,1.15350,1.15353,1.15346,1.15349,32
2025.11.03 07:58,USDJPY.sd,154.106,154.120,154.104,154.115,34
2025.11.03 07:58,GBPUSD.sd,1.31420,1.31423,1.31418,1.31420,116
2025.11.03 07:58,AUDUSD.sd,0.65591,0.65591,0.65587,0.65587,17
2025.11.03 07:58,USDCAD.sd,1.40089,1.40094,1.40089,1.40092,47
2025.11.03 07:58,USDCHF.sd,0.80441,0.80445,0.80439,0.80440,35
2025.11.03 07:58,USDSEK.sd,9.48283,9.48305,9.48261,9.48294,25
2025.10.31 23:54,Apple,270.25,270.25,270.25,270.25,1
2025.10.31 23:55,Microsoft,517.64,517.64,517.55,517.57,3
2025.10.31 23:52,Alphabet,281.17,281.22,281.17,281.17,3
2025.10.31 23:55,Amazon,244.47,244.48,244.47,244.48,2
2025.10.31 23:55,NVIDIA,202.39,202.42,202.39,202.40,5
