time,symbol,open,high,low,close,volume
2025.11.06 23:57,US500Roll,6738.34,6739.83,6738.09,6738.83,56
2025.11.06 23:57,US30Roll,46996.89,46998.82,46987.89,46988.88,112
2025.11.06 23:57,UT100Roll,25189.29,25197.71,25189.04,25193.61,390
2025.11.06 23:57,RUSS2000,2425.80,2425.90,2425.15,2425.45,31
2025.11.06 23:57,DE40Roll,23772.85,23776.55,23772.24,23774.09,32
2025.11.06 22:57,FRA40Roll,7962.20,7962.20,7959.70,7960.45,20
2025.11.06 23:57,UK100Roll,9726.26,9727.76,9726.01,9726.76,31
2025.11.06 22:57,EU50Roll,5611.80,5611.80,5610.80,5610.80,4
2025.11.06 21:57,AUS200Roll,8824.12,8826.12,8824.12,8826.12,3
2025.11.06 23:57,JP225Roll,50290.51,50293.01,50285.49,50288.01,9
2025.11.06 20:58,HK50Roll,26379.99,26389.99,26379.99,26386.99,100
2025.11.06 23:58,XAUUSD,3977.32,3977.45,3976.98,3977.25,145
2025.11.06 23:58,XAGUSD,48.010,48.013,48.010,48.013,7
2025.11.06 23:58,USOILRoll,59.434,59.436,59.429,59.434,12
2025.11.06 23:48,XPTUSD,1532.58,1532.64,1531.88,1531.88,12
2025.11.06 23:36,VIXRoll,19.180,19.230,19.180,19.180,3
2025.11.06 23:58,BTCUSD.lv,101064,101112,101051,101101,20
2025.11.06 23:58,ETHUSD.lv,3325.2,3328.7,3324.9,3328.5,32
2025.11.06 23:58,XRPUSD.lv,2.212933,2.215833,2.212633,2.215433,52
2025.11.06 23:58,ADAUSD.lv,0.52507,0.52567,0.52497,0.52567,14
2025.11.06 23:58,LTCUSD.lv,87.215,87.265,87.185,87.265,19
2025.11.06 23:58,SOLUSD.lv,156.3578,156.4978,156.3278,156.4578,38
2025.11.06 23:57,EURUSD.sd,1.15468,1.15476,1.15466,1.15471,49
2025.11.06 23:57,USDJPY.sd,153.070,153.071,153.047,153.056,31
2025.11.06 23:58,GBPUSD.sd,1.31379,1.31384,1.31376,1.31379,99
2025.11.06 23:58,AUDUSD.sd,0.64788,0.64791,0.64785,0.64789,37
2025.11.06 23:57,USDCAD.sd,1.41168,1.41173,1.41167,1.41170,82
