time,symbol,open,high,low,close,volume
2025.11.05 23:57,US500Roll,6800.89,6801.01,6800.51,6800.51,9
2025.11.05 23:57,US30Roll,47354.70,47354.70,47350.92,47350.93,20
2025.11.05 23:57,UT100Roll,25610.89,25611.88,25608.40,25608.53,120
2025.11.05 23:57,RUSS2000,2466.96,2467.16,2466.91,2467.01,13
2025.11.05 23:57,DE40Roll,24099.81,24100.12,24098.89,24098.89,6
2025.11.05 22:56,FRA40Roll,8089.25,8089.75,8088.75,8089.75,8
2025.11.05 23:57,UK100Roll,9784.06,9784.19,9783.69,9783.69,6
2025.11.05 22:55,EU50Roll,5679.80,5680.00,5679.80,5679.80,3
2025.11.05 21:57,AUS200Roll,8860.27,8861.27,8860.27,8861.27,2
2025.11.05 23:57,JP225Roll,51182.99,51185.51,51177.99,51182.99,11
2025.11.05 20:58,HK50Roll,26121.01,26122.49,26120.99,26121.49,17
2025.11.05 23:58,XAUUSD,3979.16,3979.74,3979.01,3979.13,142
2025.11.05 23:57,XAGUSD,47.985,47.999,47.982,47.999,32
2025.11.05 23:58,USOILRoll,59.544,59.546,59.531,59.531,20
2025.11.05 23:49,XPTUSD,1556.55,1557.11,1556.55,1557.06,24
2025.11.05 23:13,VIXRoll,18.180,18.230,18.180,18.230,2
2025.11.05 23:58,BTCUSD.lv,103678,103680,103647,103647,9
2025.11.05 23:58,ETHUSD.lv,3444.5,3446.6,3444.5,3444.7,21
2025.11.05 23:58,XRPUSD.lv,2.339433,2.340133,2.338533,2.340033,26
2025.11.05 23:58,ADAUSD.lv,0.53827,0.53867,0.53817,0.53867,14
2025.11.05 23:58,LTCUSD.lv,88.735,88.765,88.715,88.765,12
2025.11.05 23:58,SOLUSD.lv,161.9378,161.9478,161.8578,161.9178,24
2025.11.05 23:58,EURUSD.sd,1.14906,1.14918,1.14906,1.14914,133
2025.11.05 23:58,USDJPY.sd,154.105,154.117,154.099,154.106,123
2025.11.05 23:58,GBPUSD.sd,1.30508,1.30514,1.30505,1.30506,63
2025.11.05 23:57,AUDUSD.sd,0.65062,0.65064,0.65052,0.65055,44
2025.11.05 23:58,USDCAD.sd,1.41072,1.41082,1.41068,1.41072,135
2025.11.05 23:58,USDCHF.sd,0.81017,0.81024,0.81013,0.81022,352
2025.11.05 23:57,USDSEK.sd,9.55679,9.56057,9.55583,9.55679,41
2025.11.05 23:55,Apple,270.11,270.11,270.11,270.11,1
2025.11.05 23:57,Microsoft,506.65,506.74,506.65,506.65,5
2025.11.05 23:57,Alphabet,285.08,285.08,285.07,285.07,2
2025.11.05 23:57,Amazon,249.82,249.82,249.82,249.82,1
2025.11.05 23:57,NVIDIA,195.87,195.90,195.78,195.78,12
2025.11.05 22:58,Tesla,461.74,461.95,461.50,461.89,45
2025.11.05 22:56,Facebook,637.47,637.47,636.97,636.97,23
2025.11.05 23:53,JPMorgan,311.64,311.64,311.64,311.64,1
