time,symbol,open,high,low,close,volume
2025.10.23 23:59,US500m,6751.09,6751.68,6751.09,6751.48,13
2025.10.23 23:59,US30m,46771.4,46775.8,46771.4,46774.4,10
2025.10.23 23:59,USTECm,25169.76,25173.22,25169.76,25171.17,43
2025.10.23 23:59,DE30m,24234.6,24237.6,24234.6,24235.0,13
2025.10.23 23:59,FR40m,8241.42,8241.92,8241.06,8241.08,5
2025.10.23 23:59,UK100m,9598.57,9599.43,9598.57,9599.07,6
2025.10.23 23:59,STOXX50m,5679.00,5679.00,5679.00,5679.00,1
2025.10.23 23:59,AUS200m,9038.83,9040.84,9038.83,9038.93,25
2025.10.23 23:59,JP225m,49096.4,49136.7,49093.1,49123.4,54
2025.10.23 23:59,HK50m,26108.7,26114.8,26108.7,26111.1,17
2023.06.27 20:16,IN50m,18875.33,18875.33,18875.33,18875.33,1
2025.10.23 23:59,XAUUSDm,4120.177,4121.775,4119.884,4121.775,186
2025.10.23 23:59,XAGUSDm,48.777,48.794,48.773,48.793,24
2025.10.23 23:59,USOILm,61.488,61.488,61.483,61.483,4
2025.10.23 23:59,XNGUSDm,4.0071,4.0071,4.0071,4.0071,1
2025.10.23 23:59,BTCUSDm,110069.62,110115.81,110069.62,110099.48,31
2025.10.23 23:59,ETHUSDm,3854.64,3857.75,3854.64,3857.64,29
2025.10.23 21:58,XRPUSDm,2.38473,2.38473,2.38291,2.38359,45
2024.08.08 13:37,ADAUSDm,0.33328,0.33347,0.33230,0.33254,23
2025.10.23 21:58,LTCUSDm,92.98,93.01,92.97,92.99,12
2025.10.23 21:58,SOLUSDm,188.4524,188.5365,188.3620,188.3886,54
2025.10.23 23:59,EURUSDm,1.16169,1.16171,1.16167,1.16167,11
2025.10.23 23:59,USDJPYm,152.597,152.609,152.590,152.606,30
2025.10.23 23:59,GBPUSDm,1.33269,1.33270,1.33264,1.33264,12
2025.10.23 23:59,AUDUSDm,0.65143,0.65144,0.65142,0.65143,7
2025.10.23 23:59,USDCADm,1.39866,1.39866,1.39865,1.39866,5
2025.10.23 23:59,USDCHFm,0.79507,0.79508,0.79506,0.79507,9
2025.10.23 23:59,USDSEKm,9.31759,9.31789,9.31667,9.31782,45
2025.10.23 19:43,AAPLm,259.86,259.95,259.86,259.90,26
2025.10.23 19:43,MSFTm,521.52,521.61,521.27,521.35,27
2025.10.23 19:43,GOOGLm,253.22,253.42,253.22,253.42,25
2025.10.23 19:43,AMZNm,221.06,221.23,221.04,221.22,54
2025.10.23 19:43,NVDAm,182.39,182.41,182.34,182.34,22
2025.10.23 19:43,FBm,734.23,734.31,734.07,734.09,16
2025.10.23 19:43,JPMm,294.31,294.31,294.25,294.30,18
2025.10.23 19:43,BACm,51.70,51.70,51.69,51.69,4
2025.10.23 19:43,JNJm,191.20,191.27,191.20,191.24,15
2025.10.23 19:43,PFEm,24.26,24.27,24.26,24.26,5
2025.10.23 19:43,XOMm,116.18,116.18,116.14,116.15,12
2025.10.23 19:43,TSLAm,446.35,446.78,446.27,446.66,221
2025.10.23 19:43,MCDm,305.78,305.78,305.61,305.64,21
2025.10.24 00:00,US500m,6751.45,6751.92,6750.72,6751.18,44
2025.10.24 00:00,US30m,46774.8,46777.9,46766.4,46769.8,105
2025.10.24 00:00,USTECm,25171.55,25172.96,25169.24,25171.99,118
2025.10.24 00:00,DE30m,24236.5,24243.6,24236.0,24236.9,34
2025.10.24 00:00,FR40m,8242.06,8243.42,8241.06,8241.44,19
2025.10.24 00:00,UK100m,9600.83,9612.28,9600.83,9603.25,63
2025.10.24 00:00,STOXX50m,5679.99,5680.00,5679.10,5680.00,5
2025.10.24 00:00,AUS200m,9038.93,9039.93,9036.93,9038.93,40
2025.10.24 00:00,JP225m,49126.9,49168.3,49123.4,49128.9,186
2025.10.24 00:00,HK50m,26111.8,26114.8,26110.2,26111.8,31
2023.06.27 20:16,IN50m,18875.33,18875.33,18875.33,18875.33,1
2025.10.24 00:00,XAUUSDm,4121.800,4121.800,4117.911,4119.354,547
2025.10.24 00:00,XAGUSDm,48.793,48.813,48.781,48.804,39
2025.10.24 00:00,USOILm,61.482,61.487,61.417,61.420,50
2025.10.24 00:00,XNGUSDm,4.0079,4.0095,4.0079,4.0090,4
2025.10.24 00:00,BTCUSDm,110104.21,110147.34,110081.70,110125.90,45
2025.10.24 00:00,ETHUSDm,3857.79,3859.11,3856.70,3857.60,50
2025.10.23 21:58,XRPUSDm,2.38473,2.38473,2.38291,2.38359,45
2024.08.08 13:37,ADAUSDm,0.33328,0.33347,0.33230,0.33254,23
2025.10.23 21:58,LTCUSDm,92.98,93.01,92.97,92.99,12
2025.10.23 21:58,SOLUSDm,188.4524,188.5365,188.3620,188.3886,54
2025.10.24 00:00,EURUSDm,1.16166,1.16174,1.16163,1.16171,33
2025.10.24 00:00,USDJPYm,152.609,152.611,152.574,152.590,54
2025.10.24 00:00,GBPUSDm,1.33265,1.33272,1.33249,1.33262,53
2025.10.24 00:00,AUDUSDm,0.65143,0.65146,0.65127,0.65131,28
2025.10.24 00:00,USDCADm,1.39866,1.39875,1.39863,1.39867,15
2025.10.24 00:00,USDCHFm,0.79507,0.79508,0.79493,0.79493,20
2025.10.24 00:00,USDSEKm,9.31778,9.31779,9.31721,9.31727,36
2025.10.23 19:43,AAPLm,259.86,259.95,259.86,259.90,26
2025.10.23 19:43,MSFTm,521.52,521.61,521.27,521.35,27
2025.10.23 19:43,GOOGLm,253.22,253.42,253.22,253.42,25
2025.10.23 19:43,AMZNm,221.06,221.23,221.04,221.22,54
2025.10.23 19:43,NVDAm,182.39,182.41,182.34,182.34,22
2025.10.23 19:43,FBm,734.23,734.31,734.07,734.09,16
2025.10.23 19:43,JPMm,294.31,294.31,294.25,294.30,18
2025.10.23 19:43,BACm,51.70,51.70,51.69,51.69,4
2025.10.23 19:43,JNJm,191.20,191.27,191.20,191.24,15
2025.10.23 19:43,PFEm,24.26,24.27,24.26,24.26,5
2025.10.23 19:43,XOMm,116.18,116.18,116.14,116.15,12
2025.10.23 19:43,TSLAm,446.35,446.78,446.27,446.66,221
2025.10.23 19:43,MCDm,305.78,305.78,305.61,305.64,21
2025.10.24 00:01,US500m,6751.18,6752.16,6750.75,6751.61,44
2025.10.24 00:01,US30m,46769.2,46777.7,46767.3,46775.2,72
2025.10.24 00:01,USTECm,25171.76,25175.02,25169.28,25174.37,94
2025.10.24 00:01,DE30m,24236.0,24239.6,24236.0,24237.6,12
2025.10.24 00:01,FR40m,8241.06,8242.42,8241.06,8241.94,7
2025.10.24 00:01,UK100m,9603.31,9603.32,9602.82,9603.18,19
2025.10.24 00:00,STOXX50m,5679.99,5680.00,5679.10,5680.00,5
2025.10.24 00:01,AUS200m,9039.67,9039.93,9035.93,9036.04,31
2025.10.24 00:01,JP225m,49128.3,49143.2,49063.4,49128.3,145
2025.10.24 00:01,HK50m,26111.8,26113.8,26108.2,26112.8,29
2023.06.27 20:16,IN50m,18875.33,18875.33,18875.33,18875.33,1
2025.10.24 00:01,XAUUSDm,4119.385,4123.095,4119.385,4121.801,267
2025.10.24 00:01,XAGUSDm,48.806,48.854,48.806,48.841,35
2025.10.24 00:01,USOILm,61.425,61.430,61.409,61.420,35
2025.10.24 00:01,XNGUSDm,4.0081,4.0081,4.0081,4.0081,1
2025.10.24 00:01,BTCUSDm,110120.52,110144.33,110102.64,110133.44,32
2025.10.24 00:01,ETHUSDm,3857.51,3859.07,3856.61,3858.94,45
2025.10.23 21:58,XRPUSDm,2.38473,2.38473,2.38291,2.38359,45
2024.08.08 13:37,ADAUSDm,0.33328,0.33347,0.33230,0.33254,23
2025.10.23 21:58,LTCUSDm,92.98,93.01,92.97,92.99,12
