timestamp,symbol,open,high,low,close,volume
2025-10-27 00:07:00,XAUUSDm,4065.954,4069.256,4064.987,4069.051,368
2025-10-27 00:07:00,XAGUSDm,48.126,48.161,48.121,48.16,37
2025-10-27 00:07:00,USOILm,61.791,61.791,61.77,61.774,11
2025-10-27 00:07:00,XNGUSDm,4.0671,4.0671,4.0662,4.0663,3
2025-10-27 00:07:00,BTCUSDm,114689.7,114770.23,114649.42,114769.48,105
2025-10-27 00:07:00,ETHUSDm,4164.14,4166.75,4162.73,4165.94,108
2025-10-27 00:07:00,XRPUSDm,2.64814,2.64994,2.64639,2.64971,59
2024-08-08 13:37:00,ADAUSDm,0.33328,0.33347,0.3323,0.33254,23
2025-10-27 00:07:00,LTCUSDm,99.53,99.65,99.52,99.65,31
2025-10-27 00:07:00,SOLUSDm,199.6534,199.8888,199.5713,199.8888,126
2025-10-27 00:07:00,EURUSDm,1.16298,1.16298,1.1629,1.1629,18
2025-10-27 00:07:00,USDJPYm,153.032,153.049,153.028,153.045,59
